재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기	전기	전전기	
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeNetOfTaxFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeTotal	                     기타포괄손익-공정가치측정금융자산관련손익 총손익	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	entity00168933_udf_CE_2024226125747753OfOtherComprehensiveIncomeAbstract	                  매도가능금융자산평가손익	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	entity00168933_udf_CE_2024226125844542OfOtherComprehensiveIncomeAbstract	                  만기보유금융자산평가손익	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxCashFlowHedges	                  위험회피목적파생상품평가손익	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxFinanceIncomeExpensesFromReinsuranceContractsHeldExcludedFromProfitOrLoss	                  재보험계약자산(부채)순금융손익	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	                  확정급여부채의 재측정요소	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxInsuranceFinanceIncomeExpensesFromInsuranceContractsIssuedExcludedFromProfitOrLossThatWillBeReclassifiedToProfitOrLoss	                  보험계약자산(부채)순금융손익	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	               당기순이익(손실)	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_Equity	         자본총계	39,839,480,000	39,839,480,000	69,704,145,000
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_EquityAtBeginningOfPeriod	         기초자본	154,491,703,941	154,491,703,941	154,491,703,941
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_DividendToHybridBond	               신종자본증권배당	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_RepaymentOfHybridBond	               신종자본증권상환	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	entity00168933_udf_CE_2024226125639160OfChangesInEquityAbstract	            회계정책변경에 따른 증가(감소)	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeNetOfTaxFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeTotal	                     기타포괄손익-공정가치측정금융자산관련손익 총손익	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	entity00168933_udf_CE_2024226125747753OfOtherComprehensiveIncomeAbstract	                  매도가능금융자산평가손익	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	entity00168933_udf_CE_2024226125844542OfOtherComprehensiveIncomeAbstract	                  만기보유금융자산평가손익	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxCashFlowHedges	                  위험회피목적파생상품평가손익	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxFinanceIncomeExpensesFromReinsuranceContractsHeldExcludedFromProfitOrLoss	                  재보험계약자산(부채)순금융손익	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	                  확정급여부채의 재측정요소	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxInsuranceFinanceIncomeExpensesFromInsuranceContractsIssuedExcludedFromProfitOrLossThatWillBeReclassifiedToProfitOrLoss	                  보험계약자산(부채)순금융손익	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	               당기순이익(손실)	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_Equity	         자본총계	154,491,703,941	154,491,703,941	154,491,703,941
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_EquityAtBeginningOfPeriod	         기초자본	-104,047,417,500	-103,912,082,500	-103,912,082,500
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_DividendToHybridBond	               신종자본증권배당	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_RepaymentOfHybridBond	               신종자본증권상환	0	-135,335,000	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	entity00168933_udf_CE_2024226125639160OfChangesInEquityAbstract	            회계정책변경에 따른 증가(감소)	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeNetOfTaxFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeTotal	                     기타포괄손익-공정가치측정금융자산관련손익 총손익	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	entity00168933_udf_CE_2024226125747753OfOtherComprehensiveIncomeAbstract	                  매도가능금융자산평가손익	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	entity00168933_udf_CE_2024226125844542OfOtherComprehensiveIncomeAbstract	                  만기보유금융자산평가손익	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxCashFlowHedges	                  위험회피목적파생상품평가손익	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxFinanceIncomeExpensesFromReinsuranceContractsHeldExcludedFromProfitOrLoss	                  재보험계약자산(부채)순금융손익	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	                  확정급여부채의 재측정요소	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxInsuranceFinanceIncomeExpensesFromInsuranceContractsIssuedExcludedFromProfitOrLossThatWillBeReclassifiedToProfitOrLoss	                  보험계약자산(부채)순금융손익	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	               당기순이익(손실)	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_Equity	         자본총계	-104,047,417,500	-104,047,417,500	-103,912,082,500
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_EquityAtBeginningOfPeriod	         기초자본	-276,651,483,323	1,100,179,044,406	6,632,047,454
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_DividendToHybridBond	               신종자본증권배당	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_RepaymentOfHybridBond	               신종자본증권상환	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_TransferOfAmountRecognisedInOtherComprehensiveIncomeAndAccumulatedInEquityRelatingToDisposalOfInvestmentsInEquityInstruments	            기타포괄손익지분증권처분이익잉여금대체	-187,971,374		
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	entity00168933_udf_CE_2024226125639160OfChangesInEquityAbstract	            회계정책변경에 따른 증가(감소)	0	-1,197,709,984,564	59,099,155,648
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeNetOfTaxFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeTotal	                     기타포괄손익-공정가치측정금융자산관련손익 총손익	-41,552,180,882	331,893,569,982	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	entity00168933_udf_CE_2024226125747753OfOtherComprehensiveIncomeAbstract	                  매도가능금융자산평가손익	0	0	-120,860,653,704
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	entity00168933_udf_CE_2024226125844542OfOtherComprehensiveIncomeAbstract	                  만기보유금융자산평가손익	0	0	-45,842,722,947
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxCashFlowHedges	                  위험회피목적파생상품평가손익	22,454,604,432	31,093,720,449	-6,974,523,926
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxFinanceIncomeExpensesFromReinsuranceContractsHeldExcludedFromProfitOrLoss	                  재보험계약자산(부채)순금융손익	-10,755,658,887	-8,244,403,761	19,697,121,076
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	                  확정급여부채의 재측정요소	-2,914,430,957	-1,746,662,122	2,577,266,144
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxInsuranceFinanceIncomeExpensesFromInsuranceContractsIssuedExcludedFromProfitOrLossThatWillBeReclassifiedToProfitOrLoss	                  보험계약자산(부채)순금융손익	-776,432,147,820	-532,116,767,713	1,185,851,354,661
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	               당기순이익(손실)	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_Equity	         자본총계	-1,086,039,268,811	-276,651,483,323	1,100,179,044,406
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_EquityAtBeginningOfPeriod	         기초자본	1,721,839,653,348	1,653,106,546,456	334,532,003,933
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_DividendToHybridBond	               신종자본증권배당	-1,760,000,000	-2,379,068,493	-3,440,000,000
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_RepaymentOfHybridBond	               신종자본증권상환	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_TransferOfAmountRecognisedInOtherComprehensiveIncomeAndAccumulatedInEquityRelatingToDisposalOfInvestmentsInEquityInstruments	            기타포괄손익지분증권처분이익잉여금대체	187,971,374		
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	entity00168933_udf_CE_2024226125639160OfChangesInEquityAbstract	            회계정책변경에 따른 증가(감소)	0	-70,582,853,068	1,202,170,628,551
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeNetOfTaxFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeTotal	                     기타포괄손익-공정가치측정금융자산관련손익 총손익	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	entity00168933_udf_CE_2024226125747753OfOtherComprehensiveIncomeAbstract	                  매도가능금융자산평가손익	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	entity00168933_udf_CE_2024226125844542OfOtherComprehensiveIncomeAbstract	                  만기보유금융자산평가손익	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxCashFlowHedges	                  위험회피목적파생상품평가손익	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxFinanceIncomeExpensesFromReinsuranceContractsHeldExcludedFromProfitOrLoss	                  재보험계약자산(부채)순금융손익	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	                  확정급여부채의 재측정요소	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxInsuranceFinanceIncomeExpensesFromInsuranceContractsIssuedExcludedFromProfitOrLossThatWillBeReclassifiedToProfitOrLoss	                  보험계약자산(부채)순금융손익	0	0	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	               당기순이익(손실)	145,822,755,083	141,695,028,453	119,843,913,972
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_Equity	         자본총계	1,866,090,379,805	1,721,839,653,348	1,653,106,546,456
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_EquityAtBeginningOfPeriod	         기초자본	1,788,805,511,466	3,126,902,932,303	714,781,392,828
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_DividendToHybridBond	               신종자본증권배당	-1,760,000,000	-2,379,068,493	-3,440,000,000
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_RepaymentOfHybridBond	               신종자본증권상환	0	-30,000,000,000	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	entity00168933_udf_CE_2024226125639160OfChangesInEquityAbstract	            회계정책변경에 따른 증가(감소)	0	-1,268,292,837,632	1,261,269,784,199
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeNetOfTaxFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeTotal	                     기타포괄손익-공정가치측정금융자산관련손익 총손익	-41,552,180,882	331,893,569,982	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	entity00168933_udf_CE_2024226125747753OfOtherComprehensiveIncomeAbstract	                  매도가능금융자산평가손익	0	0	-120,860,653,704
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	entity00168933_udf_CE_2024226125844542OfOtherComprehensiveIncomeAbstract	                  만기보유금융자산평가손익	0	0	-45,842,722,947
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxCashFlowHedges	                  위험회피목적파생상품평가손익	22,454,604,432	31,093,720,449	-6,974,523,926
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxFinanceIncomeExpensesFromReinsuranceContractsHeldExcludedFromProfitOrLoss	                  재보험계약자산(부채)순금융손익	-10,755,658,887	-8,244,403,761	19,697,121,076
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	                  확정급여부채의 재측정요소	-2,914,430,957	-1,746,662,122	2,577,266,144
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxInsuranceFinanceIncomeExpensesFromInsuranceContractsIssuedExcludedFromProfitOrLossThatWillBeReclassifiedToProfitOrLoss	                  보험계약자산(부채)순금융손익	-776,432,147,820	-532,116,767,713	1,185,851,354,661
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	               당기순이익(손실)	145,822,755,083	141,695,028,453	119,843,913,972
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_Equity	         자본총계	1,123,356,691,916	1,788,805,511,466	3,126,902,932,303
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_EquityAtBeginningOfPeriod	         기초자본	1,788,805,511,466	3,126,902,932,303	714,781,392,828
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_DividendToHybridBond	               신종자본증권배당	-1,760,000,000	-2,379,068,493	-3,440,000,000
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_RepaymentOfHybridBond	               신종자본증권상환	0	-30,000,000,000	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_TransferOfAmountRecognisedInOtherComprehensiveIncomeAndAccumulatedInEquityRelatingToDisposalOfInvestmentsInEquityInstruments	            기타포괄손익지분증권처분이익잉여금대체	0		
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	entity00168933_udf_CE_2024226125639160OfChangesInEquityAbstract	            회계정책변경에 따른 증가(감소)	0	-1,268,292,837,632	1,261,269,784,199
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeNetOfTaxFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeTotal	                     기타포괄손익-공정가치측정금융자산관련손익 총손익	-41,552,180,882	331,893,569,982	0
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	entity00168933_udf_CE_2024226125747753OfOtherComprehensiveIncomeAbstract	                  매도가능금융자산평가손익	0	0	-120,860,653,704
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	entity00168933_udf_CE_2024226125844542OfOtherComprehensiveIncomeAbstract	                  만기보유금융자산평가손익	0	0	-45,842,722,947
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxCashFlowHedges	                  위험회피목적파생상품평가손익	22,454,604,432	31,093,720,449	-6,974,523,926
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxFinanceIncomeExpensesFromReinsuranceContractsHeldExcludedFromProfitOrLoss	                  재보험계약자산(부채)순금융손익	-10,755,658,887	-8,244,403,761	19,697,121,076
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	                  확정급여부채의 재측정요소	-2,914,430,957	-1,746,662,122	2,577,266,144
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxInsuranceFinanceIncomeExpensesFromInsuranceContractsIssuedExcludedFromProfitOrLossThatWillBeReclassifiedToProfitOrLoss	                  보험계약자산(부채)순금융손익	-776,432,147,820	-532,116,767,713	1,185,851,354,661
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	               당기순이익(손실)	145,822,755,083	141,695,028,453	119,843,913,972
 자본변동표, 보험 - 연결	[null]	DB생명보험	기타법인	651	보험업	12	2024-12-31	사업보고서	KRW	ifrs-full_Equity	         자본총계	1,123,668,452,435	1,788,805,511,466	3,126,902,932,303
 자본변동표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	dart_EquityAtBeginningOfPeriod	         기초자본	35,400,000,000	35,400,000,000	35,400,000,000
 자본변동표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	entity00159102_EquityAtBeginningOfPeriodAfterAdjustedOfStatementOfChangesInEquityLineItems	         조정 후 기초자본	35,400,000,000	35,400,000,000	35,400,000,000
 자본변동표, 보험 - 연결	[005830]	DB손해보험	유가증권시장상장법인	651	보험업	12	2024-12-31	사업보고서	KRW	entity00159102_IncreaseOrDecreaseThroughChangesInAccountingPolicyOfStatementOfChangesInEquityLineItems	         기업회계기준서 최초 적용에 따른 조정	0	0	0
