종목코드,종목명,현재가,대비,등락률,거래대금(원),상장시가총액(원)
030200,KT,"56,500","1,300","2.36","20,264,083,058","14,239,225,202,500"
033780,KT&G,"157,700","3,000","1.94","39,795,524,000","18,604,916,916,500"
003550,LG,"91,500","3,600","4.10","24,300,667,900","14,111,275,027,500"
034220,LG디스플레이,"11,370","330","2.99","23,802,858,905","5,685,000,000,000"
051900,LG생활건강,"257,500","500","0.19","25,420,317,250","3,940,383,192,500"
064400,LG씨엔에스,"69,600","2,400","3.57","79,941,708,300","6,743,261,980,800"
373220,LG에너지솔루션,"391,000","11,000","2.89","105,214,004,500","91,494,000,000,000"
032640,LG유플러스,"16,060","160","1.01","13,101,110,920","6,903,043,381,300"
011070,LG이노텍,"244,500","6,500","2.73","48,724,648,750","5,786,607,661,500"
066570,LG전자,"100,300","3,700","3.83","103,644,636,024","16,337,504,616,100"
051910,LG화학,"306,500","10,000","3.37","105,780,735,250","21,636,553,129,500"
079550,LIG넥스원,"463,500","9,500","2.09","76,716,859,250","10,197,000,000,000"
006260,LS,"215,500","18,800","9.56","61,691,212,000","6,831,350,000,000"
010120,LS ELECTRIC,"612,000","86,000","16.35","263,846,604,000","18,360,000,000,000"
035420,NAVER,"269,000","1,000","0.37","507,696,355,500","42,193,359,622,000"
005940,NH투자증권,"27,050","1,900","7.55","31,170,755,425","9,639,115,181,450"
010060,OCI홀딩스,"118,000","7,300","6.59","19,035,659,100","2,203,087,376,000"
005490,POSCO홀딩스,"357,000","15,500","4.54","174,077,256,000","28,893,063,864,000"
010950,S-Oil,"97,700","-3,300","3.27","48,594,356,950","10,999,338,778,400"
034730,SK,"324,000","24,500","8.18","80,356,755,000","23,490,875,772,000"
011790,SKC,"117,000","5,600","5.03","30,349,778,000","4,430,590,866,000"
302440,SK바이오사이언스,"49,900","1,300","2.67","6,625,794,000","3,913,891,579,900"
326030,SK바이오팜,"115,100","3,600","3.23","24,192,691,550","9,013,855,075,000"
402340,SK스퀘어,"546,000","41,000","8.12","740,106,474,784","72,119,564,790,000"
361610,SK아이이테크놀로지,"26,100","550","2.15","3,705,477,575","2,134,643,310,000"
096770,SK이노베이션,"109,500","2,600","2.43","43,916,219,350","18,511,280,286,000"
285130,SK케미칼,"65,900","1,700","2.65","4,153,033,500","1,139,988,679,400"
017670,SK텔레콤,"73,600","4,500","6.51","116,201,608,850","15,808,547,900,800"
069260,TKG휴켐스,"19,740","180","0.92","2,109,849,865","806,943,327,120"
139130,iM금융지주,"16,000","630","4.10","18,260,847,130","2,569,993,328,000"
035250,강원랜드,"17,270","210","1.23","14,179,403,900","3,694,752,435,000"
010130,고려아연,"1,716,000","66,000","4.00","82,271,674,500","35,818,014,804,000"
011780,금호석유화학,"138,400","1,400","1.02","16,376,812,600","3,602,793,092,800"
073240,금호타이어,"5,900","130","2.25","2,853,517,390","1,694,835,693,300"
000270,기아,"154,000","3,900","2.60","203,707,017,050","60,123,601,692,000"
024110,기업은행,"22,300","500","2.29","29,072,093,950","17,782,596,878,700"
251270,넷마블,"51,700","1,000","1.97","8,152,111,650","4,443,796,053,400"
006280,녹십자,"163,300","6,600","4.21","7,085,573,350","1,908,411,655,400"
005250,녹십자홀딩스,"15,100","250","1.68","1,190,204,805","710,125,971,000"
004370,농심,"413,500","9,500","2.35","15,512,459,250","2,515,172,467,000"
001680,대상,"21,700","400","1.88","3,465,307,875","751,862,142,500"
047040,대우건설,"5,120","265","5.46","22,660,069,528","2,127,987,906,560"
003090,대웅,"25,000","1,800","7.76","4,432,301,050","1,453,549,500,000"
069620,대웅제약,"168,200","6,400","3.96","4,486,172,250","1,948,861,915,000"
006650,대한유화,"146,200","-1,600","1.08","13,560,352,150","950,300,000,000"
001440,대한전선,"30,800","4,150","15.57","468,578,069,900","5,742,576,840,000"
003490,대한항공,"23,050","550","2.44","32,719,198,875","8,487,486,236,050"
192080,더블유게임즈,"52,400","1,400","2.75","2,837,071,000","1,109,489,723,200"
026960,동서,"25,750","600","2.39","2,302,559,475","2,567,275,000,000"
006040,동원산업,"41,600","1,300","3.23","2,880,285,750","1,836,556,217,600"
014820,동원시스템즈,"27,950","1,050","3.90","1,357,597,600","810,306,331,900"
000150,두산,"899,000","67,000","8.05","125,975,326,500","14,558,257,665,000"
454910,두산로보틱스,"111,000","3,800","3.54","45,148,869,600","7,195,017,780,000"
241560,두산밥캣,"64,900","7,200","12.48","55,280,450,800","6,221,058,618,500"
034020,두산에너빌리티,"91,200","5,000","5.80","417,808,549,700","58,419,176,515,200"
023530,롯데쇼핑,"90,000","6,700","8.04","26,768,641,150","2,545,987,950,000"
280360,롯데웰푸드,"118,800","-300","0.25","2,519,114,450","1,105,383,391,200"
004000,롯데정밀화학,"48,800","2,150","4.61","3,714,089,125","1,259,040,000,000"
004990,롯데지주,"31,750","1,700","5.66","13,362,581,675","3,330,868,274,750"
005300,롯데칠성,"135,300","700","0.52","6,186,616,250","1,255,433,005,200"
011170,롯데케미칼,"80,800","3,500","4.53","14,378,317,450","3,456,253,855,200"
138040,메리츠금융지주,"119,600","2,200","1.87","31,901,558,100","20,956,524,050,800"
006800,미래에셋증권,"49,950","9,900","24.72","911,638,977,175","28,325,932,413,300"
081660,미스토홀딩스,"46,650","450","0.97","8,085,423,725","2,476,734,336,000"
002840,미원상사,"138,200","2,900","2.14","368,230,400","656,450,000,000"
268280,미원에스씨,"132,000","0","0.00","314,412,800","660,000,000,000"
062040,산일전기,"148,200","12,000","8.81","64,234,540,600","4,526,798,640,000"
028050,삼성E&A,"31,650","850","2.76","39,395,132,850","6,203,400,000,000"
006400,삼성SDI,"374,500","18,500","5.20","344,944,552,750","30,179,280,985,000"
028260,삼성물산,"315,000","24,000","8.25","108,699,570,500","53,542,611,360,000"
207940,삼성바이오로직스,"1,749,000","38,000","2.22","87,157,472,500","80,962,873,299,000"
032830,삼성생명,"186,300","7,300","4.08","50,305,808,850","37,260,000,000,000"
018260,삼성에스디에스,"171,300","3,400","2.03","29,193,094,800","13,254,817,140,000"
0126Z0,삼성에피스홀딩스,"598,000","14,000","2.40","48,668,278,500","14,880,063,302,000"
009150,삼성전기,"307,500","24,500","8.66","410,776,672,500","22,968,311,520,000"
010140,삼성중공업,"28,650","1,250","4.56","122,737,982,226","25,212,000,000,000"
016360,삼성증권,"93,000","9,300","11.11","75,271,521,150","8,304,900,000,000"
029780,삼성카드,"56,500","1,600","2.91","3,748,410,850","6,546,027,341,500"
000810,삼성화재,"491,500","10,000","2.08","47,309,989,250","22,614,482,682,500"
003230,삼양식품,"1,112,000","12,000","1.09","95,482,238,500","8,376,712,680,000"
004490,세방전지,"63,700","1,600","2.58","3,496,296,900","882,882,000,000"
001430,세아베스틸지주,"81,500","10,600","14.95","56,740,180,450","2,922,762,698,500"
003030,세아제강지주,"132,600","2,100","1.61","2,544,972,800","549,183,718,200"
068270,셀트리온,"207,500","4,500","2.22","91,535,784,250","47,924,401,067,500"
004170,신세계,"322,000","8,500","2.71","25,188,177,500","3,105,748,282,000"
055550,신한지주,"88,000","5,500","6.67","128,748,002,350","42,723,554,192,000"
112610,씨에스윈드,"41,850","2,650","6.76","15,855,571,575","1,764,873,215,550"
090430,아모레퍼시픽,"139,300","1,100","0.80","33,692,732,150","8,148,041,328,700"
002790,아모레퍼시픽홀딩스,"29,900","1,300","4.55","7,059,439,025","2,375,799,582,000"
002030,아세아,"289,000","6,000","2.12","441,720,250","598,994,694,000"
137310,에스디바이오센서,"8,880","110","1.25","1,462,687,715","1,081,132,025,760"
005850,에스엘,"54,800","1,900","3.59","12,142,860,300","2,545,378,896,000"
012750,에스원,"84,100","3,700","4.60","5,660,508,700","3,195,730,869,800"
278470,에이피알,"272,000","-2,000","0.73","215,805,938,250","10,181,138,160,000"
450080,에코프로머티,"66,900","2,600","4.04","29,093,969,500","4,720,380,642,600"
036570,엔씨소프트,"213,500","-6,500","2.95","54,596,230,750","4,599,648,697,000"
066970,엘앤에프,"118,500","-4,800","3.89","157,398,692,700","4,768,408,479,000"
111770,영원무역,"89,000","4,900","5.83","7,602,890,500","3,943,720,652,000"
009970,영원무역홀딩스,"208,500","6,500","3.22","2,828,200,500","2,814,590,914,500"
000670,영풍,"59,200","1,000","1.72","2,746,956,800","1,070,214,640,000"
007310,오뚜기,"382,000","3,000","0.79","3,321,073,750","1,530,991,060,000"
271560,오리온,"118,000","200","0.17","14,461,932,500","4,665,263,576,000"
001800,오리온홀딩스,"21,300","600","2.90","2,379,493,325","1,334,347,488,600"
316140,우리금융지주,"31,300","1,200","3.99","54,455,933,625","22,976,588,816,000"
000100,유한양행,"108,100","3,500","3.35","31,267,709,300","8,644,588,039,700"
008730,율촌화학,"26,950","900","3.45","1,645,331,050","668,360,000,000"
139480,이마트,"91,900","3,600","4.08","23,705,637,100","2,536,055,766,100"
457190,이수스페셜티케미컬,"107,500","3,900","3.76","93,236,704,700","3,247,390,100,000"
007660,이수페타시스,"118,400","7,800","7.05","137,850,151,350","8,691,651,529,600"
030000,제일기획,"20,900","-200","0.95","12,717,449,675","2,404,361,602,500"
185750,종근당,"85,200","1,400","1.67","3,175,388,850","1,175,996,856,000"
071320,지역난방공사,"101,300","2,300","2.32","2,749,010,600","1,172,926,767,200"
035720,카카오,"59,200","800","1.37","117,541,133,350","26,195,717,024,000"
323410,카카오뱅크,"23,100","1,000","4.52","24,636,372,125","11,018,964,194,700"
377300,카카오페이,"66,800","3,300","5.20","116,331,146,650","9,027,696,020,000"
192820,코스맥스,"194,900","5,500","2.90","13,820,672,350","2,212,019,304,100"
005420,코스모화학,"16,550","610","3.83","3,805,155,555","635,656,173,400"
120110,코오롱인더,"57,300","4,400","8.32","33,199,661,450","1,576,843,914,300"
021240,코웨이,"84,700","1,100","1.32","46,227,563,870","6,090,703,565,100"
259960,크래프톤,"245,500","-3,500","1.41","35,634,131,500","11,637,640,510,500"
039490,키움증권,"455,000","38,000","9.11","85,100,482,750","12,305,778,030,000"
003240,태광산업,"936,000","59,000","6.73","5,708,079,500","1,042,142,400,000"
034230,파라다이스,"18,550","1,130","6.49","26,412,963,525","1,714,123,119,450"
028670,팬오션,"4,935","95","1.96","14,891,328,865","2,638,100,541,720"
022100,포스코DX,"38,750","1,250","3.33","24,450,671,950","5,891,345,748,750"
047050,포스코인터내셔널,"65,200","4,100","6.71","66,997,857,150","11,470,165,777,600"
003670,포스코퓨처엠,"226,500","9,000","4.14","105,881,076,000","20,146,318,830,000"
103140,풍산,"123,600","6,500","5.55","31,687,423,000","3,463,800,760,800"
086790,하나금융지주,"110,200","6,900","6.68","114,448,910,164","30,671,504,702,800"
352820,하이브,"368,500","11,500","3.22","84,726,158,000","15,746,966,416,500"
000080,하이트진로,"17,420","50","0.29","4,455,453,450","1,221,727,503,620"
036460,한국가스공사,"40,450","1,050","2.66","15,155,210,725","3,734,060,850,000"
071050,한국금융지주,"218,500","18,700","9.36","63,697,276,000","12,176,129,252,000"
000240,한국앤컴퍼니,"26,600","750","2.90","2,698,629,750","2,525,277,384,000"
015760,한국전력,"59,500","2,200","3.84","153,317,541,700","38,196,862,581,500"
017960,한국카본,"33,800","1,850","5.79","15,518,431,400","1,754,505,677,600"
161890,한국콜마,"69,000","1,700","2.53","12,939,308,250","1,628,750,313,000"
161390,한국타이어앤테크놀로지,"63,400","1,300","2.09","20,900,348,000","7,853,679,374,600"
047810,한국항공우주,"163,700","3,700","2.31","194,648,495,500","15,956,675,015,900"
042700,한미반도체,"199,300","12,200","6.52","359,129,379,400","18,995,721,460,000"
008930,한미사이언스,"42,600","3,300","8.40","9,025,158,900","2,913,480,030,000"
128940,한미약품,"503,000","36,000","7.71","60,684,188,000","6,443,928,473,000"
009240,한샘,"45,950","850","1.88","1,271,807,875","1,081,383,991,600"
014680,한솔케미칼,"297,500","24,000","8.78","24,744,893,500","3,372,220,512,500"
018880,한온시스템,"3,390","190","5.94","39,474,964,368","3,479,030,051,280"
009420,한올바이오파마,"53,800","4,450","9.02","33,598,782,450","2,810,546,324,400"
300720,한일시멘트,"17,480","560","3.31","2,821,171,575","1,285,570,253,320"
051600,한전KPS,"56,000","1,700","3.13","11,019,537,850","2,520,000,000,000"
052690,한전기술,"132,100","6,700","5.34","32,443,799,000","5,048,862,000,000"
180640,한진칼,"115,100","4,500","4.07","10,999,353,650","7,684,338,312,900"
000880,한화,"117,500","9,100","8.39","104,870,833,600","8,807,651,362,500"
088350,한화생명,"3,635","245","7.23","27,196,185,033","3,157,106,550,000"
009830,한화솔루션,"28,050","1,550","5.85","28,725,309,525","4,821,585,634,800"
272210,한화시스템,"119,500","26,600","28.63","1,569,106,813,400","22,575,866,985,500"
012450,한화에어로스페이스,"1,299,000","60,000","4.84","263,753,031,500","66,980,857,899,000"
082740,한화엔진,"57,200","4,100","7.72","48,967,699,400","4,773,176,522,400"
042660,한화오션,"141,400","7,800","5.84","288,329,736,450","43,326,853,911,600"
000720,현대건설,"108,600","9,800","9.92","159,215,964,400","12,093,236,079,000"
086280,현대글로비스,"250,000","4,000","1.63","108,897,421,250","18,750,000,000,000"
064350,현대로템,"222,000","7,500","3.50","187,789,321,000","24,229,589,046,000"
012330,현대모비스,"444,500","8,500","1.95","158,586,185,500","40,330,633,143,500"
069960,현대백화점,"98,000","5,300","5.72","16,950,014,350","2,217,623,674,000"
017800,현대엘리베이터,"96,800","3,200","3.42","24,224,093,650","3,784,142,868,000"
307950,현대오토에버,"442,000","12,000","2.79","72,962,749,000","12,121,400,044,000"
011210,현대위아,"84,800","2,900","3.54","23,592,154,300","2,306,143,038,400"
004020,현대제철,"30,550","1,000","3.38","23,335,381,000","4,076,768,731,750"
005380,현대차,"491,500","13,500","2.82","1,107,562,522,460","100,638,441,989,000"
001450,현대해상,"28,400","850","3.09","14,779,936,200","2,538,960,000,000"
008770,호텔신라,"46,950","900","1.95","11,733,288,900","1,842,699,280,950"
298040,효성중공업,"2,367,000","86,000","3.77","235,252,965,830","22,071,205,116,000"
298020,효성티앤씨,"414,500","45,500","12.33","28,432,223,500","1,793,824,189,000"
093370,후성,"8,380","270","3.33","7,225,899,510","898,799,665,400"
